Items_most_pop,Items_most_pop_L2,Items_most_pop_winrate,Items_L2,Items_L2_coef,Items_L2_winrate,Items_gold_adjusted_L2,Items_gold_adjusted_L2_coef,Items_gold_adjusted_L2_winrate
Warrior Tabi,-23.22778447037056,0.5151515151515151,Runeforged Hammer,413.5931796333,0.7,Runeforged Hammer,20.679658981664996,3.5
Jotunn's Wrath,60.290598649553786,0.5405405405405406,Titan's Bane,180.94872689815708,0.7,Titan's Bane,8.82676716576376,3.4146341463414633
Mystical Mail,-93.02161728060872,0.5,Mantle of Discord,123.21462958601386,0.5555555555555556,Brawler's Beat Stick,5.017111253708651,1.7857142857142858
Bulwark of Hope,-193.93733915563968,0.5714285714285714,Brawler's Beat Stick,120.41067008900764,0.42857142857142855,Mantle of Discord,3.974665470516576,1.7921146953405018
Breastplate of Valor,-55.322276282958015,0.4411764705882353,Qin's Sais,91.89529914416312,0.46153846153846156,Shifter's Shield,3.5068930918872865,2.2058823529411766
Bluestone Pendant,170.31485742664287,0.53125,Shifter's Shield,84.16543420529489,0.5294117647058824,Qin's Sais,3.403529597931967,1.7094017094017093
