Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,0.16209762601747724,0.6941176470588235,0.8,Sanctuary,0.16209762601747724,0.6941176470588235,0.8
Relic,0.08796366166938133,0.6451612903225806,,Meditation,0.10846069117589503,0.7391304347826086,
