Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,28.448246734649274,0.5837837837837838,0.916666666667,Sprint,43.315006191335485,0.7777777777777778,0.916666666667
Sanctuary,12.92506412288886,0.6258992805755396,,Purification,28.448246734649274,0.5837837837837838,
