,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of Focus,0.375,2.77777777778
Item2,Polynomicon,0.48,1.6149068323
Item3,Warlock's Sash,0.43859649122807015,1.40161725067
Item4,Obsidian Shard,0.4186046511627907,1.8118466899
Item5,Telkhines Ring,0.571428571429,2.68907563025
Item6,Spear of Desolation,0.666666666667,1.75438596491
Relic1,Phantom,0.75,
Relic2,Frenzy,0.5,
