,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of the Magi,0.3333333333333333,2.1186440678
Item2,Book of Thoth,0.3424657534246575,1.27918132395
Item3,Warlock's Sash,0.36764705882352944,1.27918132395
Item4,Obsidian Shard,0.35714285714285715,1.65357585779
Item5,Spear of Desolation,0.342465753425,1.48026315789
Item6,Soul Reaver,0.423076923077,1.43903715332
Relic1,Purification,0.371428571429,
Relic2,Sanctuary,0.336734693878,
