,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of Focus,0.465909090909,3.11111111111
Item2,Warlock's Sash,0.4659090909090909,1.75814751286
Item3,Book of Thoth,0.44565217391304346,1.75814751286
Item4,Obsidian Shard,0.43523316062176165,2.27272727273
Item5,Polynomicon,0.542553191489,2.35892691952
Item6,Divine Ruin,0.515151515152,2.8305028305
Relic1,Sprint,0.49,
Relic2,Purification,0.463519313305,
