Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-1.8597824739474762,0.46153846153846156,0.545454545455,Sprint,2.8860887951651417,0.5277777777777778,0.545454545455
Purification,2.369266302956789,0.475,,Purification,2.369266302956789,0.475,
