Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,-2.2892290728364673,0.5321100917431193,0.4,Sprint,10.12433832213715,0.75,0.4
Relic,-14.414959950472305,0.44594594594594594,,Curse,9.893739094040088,0.6119402985074627,
