Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Blink,1.3483896250646392,0.5217391304347826,0.68,Blink,1.3483896250646392,0.5217391304347826,0.68
Relic,-4.301299485639292,0.33,,Meditation,0.938887871161136,0.56,
