,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of Focus,0.789473684211,4.1975308642
Item2,Rod of Tahuti,0.5769230769230769,1.58528852251
Item3,Book of Thoth,0.5714285714285714,1.98609731877
Item4,Warlock's Sash,0.5517241379310345,1.98609731877
Item5,Gem of Isolation,0.62962962963,2.92397660819
Item6,Spear of Desolation,0.6,1.57894736842
Relic1,Purification,0.593220338983,
Relic2,Sprint,0.681818181818,
