,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.46078431372549017,3.69897959184
Item2,Book of Thoth,0.5918367346938775,2.23334616866
Item3,Polynomicon,0.5370370370370371,2.57320319432
Item4,Warlock's Sash,0.46808510638297873,2.23334616866
Item5,Winged Blade,0.591836734694,4.05405405405
Item6,Doom Orb,0.537037037037,3.10421286031
Relic1,Purification,0.560975609756,
Relic2,Sanctuary,0.5,
