Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-5.2841599088313425,0.5147058823529411,0.0,Sprint,34.40526758046281,0.6590909090909091,0.0
Purification,0.1070159007235243,0.52,,Curse,17.637029036010695,0.7,
