Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-21.75631916107068,0.5359801488833746,1.0,Meditation,12.890561838733705,0.5833333333333334,1.0
Purification,8.212452368871459,0.5613207547169812,,Sprint,10.619670073897721,0.611764705882353,
