Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,18.03521513363907,0.6282051282051282,0.875,Meditation,18.03521513363907,0.6282051282051282,0.875
Relic,-11.094573421957993,0.46153846153846156,,Shell,9.733702086024557,0.7368421052631579,
