,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of the Magi,0.35,2.02850877193
Item2,Obsidian Shard,0.3333333333333333,1.44124168514
Item3,Rod of Tahuti,0.35,0.889923329682
Item4,Book of Thoth,0.32038834951456313,1.11492281304
Item5,Doom Orb,0.333333333333,1.62601626016
Item6,Soul Reaver,0.333333333333,1.27551020408
Relic1,Purification,0.367924528302,
Relic2,Sprint,0.357142857143,
