Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,0.5938126178540363,0.5229885057471264,0.9,Shell,4.648440031967459,0.66,0.9
Relic,-6.9724255017607675,0.4470588235294118,,Curse,3.2950184855965943,0.5813953488372093,
