Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Relic,-14.675912875996955,0.36363636363636365,0.5,Shell,19.963249552205582,0.7692307692307693,0.5
Meditation,-1.5910283948241253,0.4318181818181818,,Sprint,10.910082484514765,0.5714285714285714,
