,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.612903225806,3.31671779141
Item2,Rod of Tahuti,0.58,1.70545194477
Item3,Chronos' Pendant,0.5662100456621004,2.35920852359
Item4,Obsidian Shard,0.5379061371841155,2.76200022274
Item5,Spear of the Magus,0.566210045662,3.04114490161
Item6,Gem of Isolation,0.66,2.44444444444
Relic1,Purification,0.554572271386,
Relic2,Sanctuary,0.549520766773,
