,recommendations,win_rate,win_rate_per_cost
Starter Item,Mark of the Vanguard,,
Boots,Shoes of Focus,0.3847980997624703,2.61363636364
Item2,Sovereignty,0.44660194174757284,1.86688311688
Item3,Bulwark of Hope,0.44041450777202074,1.55265526553
Item4,Heartward Amulet,0.4393305439330544,1.86688311688
Item5,Hide of the Nemean Lion,0.473684210526,2.15311004785
Item6,Winged Blade,0.48,2.59459459459
Relic1,Shell,0.462962962963,
Relic2,Curse,0.47311827957,
