,recommendations,win_rate,win_rate_per_cost
Starter Item,Death's Toll,,
Boots,Warrior Tabi,0.863636363636,4.12480169223
Item2,Jotunn's Wrath,0.72,2.62026337006
Item3,Asi,0.6507936507936508,3.59182169829
Item4,Transcendence,0.6271186440677966,2.45901639344
Item5,Frostbound Hammer,0.72,3.75494071146
Item6,Bloodforge,0.650793650794,2.56045519203
Relic1,Sanctuary,0.666666666667,
Relic2,Curse,0.842105263158,
