Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,12.913398568832674,0.5647058823529412,0.6,Sanctuary,12.913398568832674,0.5647058823529412,0.6
Purification,0.7467237659622157,0.5408163265306123,,Sprint,6.828435204850976,0.6222222222222222,
