,recommendations,win_rate,win_rate_per_cost
Starter Item,Death's Toll,,
Boots,Ninja Tabi,0.72,4.8
Item2,The Executioner,0.6486486486486487,2.33618233618
Item3,Deathbringer,0.6341463414634146,1.64262820513
Item4,Ichaival,0.6111111111111112,3.09200603318
Item5,Devourer's Gauntlet,0.777777777778,3.79403794038
Item6,Wind Demon,0.631578947368,2.42914979757
Relic1,Purification,0.65671641791,
Relic2,Sanctuary,0.5625,
