Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-3.7333934753516465,0.4107744107744108,0.0,Sprint,10.64886477829691,0.5,0.0
Purification,2.0433871564978006,0.4201954397394137,,Curse,4.986311887072964,0.5135135135135135,
