Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,6.858788177985758,0.543613707165109,0.639053254438,Shell,9.992826079889703,0.6021897810218978,0.639053254438
Shell,9.992826079889703,0.6021897810218978,,Meditation,6.858788177985758,0.543613707165109,
