,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of Focus,0.428571428571,2.26666666667
Item2,Rod of Tahuti,0.4972972972972973,0.856055802156
Item3,Book of Thoth,0.40397350993377484,1.07249255214
Item4,Obsidian Shard,0.38943894389438943,1.3863928113
Item5,Warlock's Sash,0.362068965517,1.36629798308
Item6,Soul Reaver,0.34,1.45772594752
Relic1,Sprint,0.473684210526,
Relic2,Relic,0.297297297297,
