,recommendations,win_rate,win_rate_per_cost
Starter Item,Bumba's Mask,,
Boots,Shoes of Focus,0.736842105263,3.73333333333
Item2,Rod of Tahuti,0.5531914893617021,1.48844404857
Item3,Soul Reaver,0.5157894736842106,1.68082797321
Item4,Obsidian Shard,0.49416342412451364,2.41055328841
Item5,Spear of Desolation,0.56,1.93905817175
Item6,Winged Blade,0.533333333333,2.88288288288
Relic1,Wrath,0.495575221239,
Relic2,Sanctuary,0.5,
