Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,-5.203227071526763,0.47854356306892065,0.75,Sanctuary,4.835482483860687,0.5038051750380518,0.75
Sanctuary,4.835482483860687,0.5038051750380518,,Teleport,0.9335067043289987,0.5151515151515151,
