Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-6.990293578399753,0.5259259259259259,0.666666666667,Blink,16.451455866727606,0.5857142857142857,0.666666666667
Purification,-5.7269137834003665,0.5287356321839081,,Teleport,14.96347809815963,0.5652173913043478,
