,recommendations,win_rate,win_rate_per_cost
Starter Item,Mark of the Vanguard,,
Boots,Shoes of Focus,0.45652173913043476,3.92857142857
Item2,Hide of the Urchin,0.5892857142857143,2.45535714286
Item3,Breastplate of Valor,0.49640287769784175,2.56211180124
Item4,Void Stone,0.5164835164835165,2.67857142857
Item5,Winged Blade,0.589285714286,3.45345345345
Item6,Pestilence,0.547619047619,2.54706533776
Relic1,Shell,0.590909090909,
Relic2,Meditation,0.508196721311,
