Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Teleport,0.9930385118549392,0.4564459930313589,0.7,Meditation,15.848680799901139,0.49700598802395207,0.7
Meditation,15.848680799901139,0.49700598802395207,,Curse,6.455371504672976,0.4968553459119497,
