Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,18.71633794821302,0.5534441805225653,0.9,Blink,27.44719613221413,0.8421052631578947,0.9
Sprint,-0.9034720197386141,0.5458937198067633,,Meditation,18.71633794821302,0.5534441805225653,
