Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,14.542635239831275,0.4042838018741633,0.636363636364,Purification,14.542635239831275,0.4042838018741633,0.636363636364
Sanctuary,-41.442360678540304,0.3937542430414121,,Sprint,9.221468473292479,0.4090909090909091,
