,recommendations,win_rate,win_rate_per_cost
Starter Item,Death's Toll,,
Boots,Warrior Tabi,0.521739130435,3.09677419355
Item2,Asi,0.5402298850574713,2.44886199942
Item3,The Executioner,0.5,1.93732193732
Item4,Qin's Sais,0.527027027027027,1.61443494777
Item5,Wind Demon,0.65625,2.52403846154
Item6,Deathbringer,0.540229885057,2.41071428571
Relic1,Relic,0.35,
Relic2,Purification,0.465408805031,
