Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,2.4337083049852497,0.514637904468413,0.352941176471,Wrath,5.851149696604285,0.5161290322580645,0.352941176471
Sprint,-8.590779321648126,0.4981949458483754,,Meditation,2.4337083049852497,0.514637904468413,
