,recommendations,win_rate,win_rate_per_cost
Starter Item,Bluestone Pendant,,
Boots,Warrior Tabi,0.4847560975609756,2.465584549
Item2,Frostbound Hammer,0.5571428571428572,1.66158958737
Item3,Bulwark of Hope,0.5813953488372093,1.51352714889
Item4,Winged Blade,0.5691489361702128,2.06576002754
Item5,Qin's Sais,0.581395348837,2.48316498316
Item6,Hide of the Urchin,0.633333333333,2.32638888889
Relic1,Meditation,0.524752475248,
Relic2,Curse,0.533742331288,
