,recommendations,win_rate,win_rate_per_cost
Starter Item,Bumba's Mask,,
Boots,Shoes of the Magi,0.525821596244,3.28638497653
Item2,Polynomicon,0.535175879396985,2.28618085324
Item3,Bumba's Mask,0.4864864864864865,6.57276995305
Item4,Rod of Tahuti,0.6090909090909091,1.58379998869
Item5,Spear of the Magus,0.551724137931,2.56615878107
Item6,Spear of Desolation,0.764705882353,2.01238390093
Relic1,Wrath,0.55033557047,
Relic2,Blink,0.531496062992,
