,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.638888888889,3.00213675214
Item2,Rod of Tahuti,0.5598455598455598,1.43354165324
Item3,Chronos' Pendant,0.4979919678714859,1.98306595365
Item4,Book of Thoth,0.47593582887700536,1.79598425991
Item5,Warlock's Sash,0.514792899408,1.94261471475
Item6,Spear of the Magus,0.480341880342,2.49913224575
Relic1,Sprint,0.547619047619,
Relic2,Purification,0.475630252101,
