,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.695652173913,3.39673913043
Item2,Obsidian Shard,0.6542056074766355,2.67949158365
Item3,Gem of Isolation,0.6721311475409836,2.03442879499
Item4,Rod of Tahuti,0.631578947368421,1.65450534532
Item5,Spear of the Magus,0.631578947368,3.17124735729
Item6,Soul Reaver,0.549295774648,2.36616385685
Relic1,Sprint,0.666666666667,
Relic2,Sanctuary,0.550295857988,
