Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Teleport,-0.39494398176939766,0.42934782608695654,1.0,Shell,5.95087161132843,0.5116279069767442,1.0
Curse,1.248520196163688,0.44148936170212766,,Sprint,5.653435539668019,0.4838709677419355,
